2010年
15,263,007：大破天幕杀机,,1080.46万,36.77万,2013,数据纠错,
16,278,星际迷航：暗黑无界,,869.27万,35.07万,2013,数据纠错,
17,284,侏罗纪公园(3D),,902.49万,33.77万,2013,数据纠错,
18,285,雷神2：黑暗世界,,883.52万,37.05万,2013,数据纠错,
19,291,特种部队：全面反击,,847.35万,32.11万,2013,数据纠错,
20,303,霍比特人：意外之旅,,713.02万,25.03万,2013,数据纠错,
2014年
1,20,变形金刚4：绝迹重生,,4742.92万,93.03万,2014,数据纠错,
2,58,心花路放,,3398万,92.3万,2014,数据纠错,
3,67,西游记之大闹天宫,,2491.9万,59.92万,2014,数据纠错,
4,85,智取威虎山3D,,2149万,78万,2014,数据纠错,
5,105,星际穿越,,2070万,60.41万,2014,数据纠错,
6,113,X战警：逆转未来,,1936.09万,63.21万,2014,数据纠错,
7,115,美国队长2,,1840万,58.15万,2014,数据纠错,
8,119,猩球崛起2：黎明之战,,1931.86万,65.6万,2014,数据纠错,
9,123,爸爸去哪儿,,2187万,50.8万,2014,数据纠错,
10,136,分手大师,,2001.33万,56.24万,2014,数据纠错,
11,145,后会无期,,1966.75万,56.29万,2014,数据纠错,
12,161,银河护卫队,,1578.19万,63.78万,2014,数据纠错,
13,163,美女与野兽,,--,5.65万,2014,数据纠错,
14,164,超凡蜘蛛侠2,,1524.71万,62.79万,2014,数据纠错,
15,165,匆匆那年,,1694万,69万,2014,数据纠错,
16,185,澳门风云,,1623万,49.92万,2014,数据纠错,
17,186,小时代3：刺金时代,,1650.16万,47.31万,2014,数据纠错,
18,190,一步之遥,,1213万,49万,2014,数据纠错,
19,204,哥斯拉,,1267.01万,46.95万,2014,数据纠错,
20,213,霍比特人：史矛革之战,,1135万,40.71万,2014,数据纠错,
2015年
1,13,速度与激情7,,--,--,2015,数据纠错,
2,14,捉妖记,,--,--,2015,数据纠错,
3,26,寻龙诀,,--,--,2015,数据纠错,
4,29,港囧,,--,--,2015,数据纠错,
5,34,复仇者联盟2：奥创纪元,,--,--,2015,数据纠错,
6,35,夏洛特烦恼,,--,--,2015,数据纠错,
7,38,侏罗纪世界,,--,--,2015,数据纠错,
8,60,煎饼侠,,--,--,2015,数据纠错,
9,76,澳门风云2,,--,--,2015,数据纠错,
10,77,西游记之大圣归来,,--,--,2015,数据纠错,
11,81,老炮儿,,--,--,2015,数据纠错,
12,88,碟中谍5：神秘国度,,--,--,2015,数据纠错,
13,95,唐人街探案,,--,--,2015,数据纠错,
14,103,霍比特人3：去而复归,,1914万,64.5万,2015,数据纠错,
15,108,天将雄师,,--,--,2015,数据纠错,
16,114,终结者：创世纪,,--,--,2015,数据纠错,
17,122,狼图腾,,--,--,2015,数据纠错,
18,130,鬼吹灯之九层妖塔,,--,--,2015,数据纠错,
19,135,蚁人,,--,--,2015,数据纠错,
20,141,恶棍天使,,--,--,2015,数据纠错,
2016年
1,6,美人鱼,,--,--,2016,数据纠错,
2,32,疯狂动物城,,--,--,2016,数据纠错,
3,33,魔兽,,--,--,2016,数据纠错,
4,49,美国队长3：英雄内战,,--,--,2016,数据纠错,
5,52,西游记之孙悟空三打白骨精,,--,--,2016,数据纠错,
6,55,长城,,--,--,2016,数据纠错,
7,56,湄公河行动,,--,--,2016,数据纠错,
8,63,澳门风云3,,--,--,2016,数据纠错,
9,72,盗墓笔记,,--,--,2016,数据纠错,
10,73,功夫熊猫3,,--,--,2016,数据纠错,
11,75,奇幻森林,,--,--,2016,数据纠错,
12,83,绝地逃亡,,--,--,2016,数据纠错,
13,91,星球大战：原力觉醒,,--,--,2016,数据纠错,
14,94,从你的全世界路过,,--,--,2016,数据纠错,
15,96,叶问3,,--,--,2016,数据纠错,
16,97,X战警：天启,,--,--,2016,数据纠错,
17,100,北京遇上西雅图之不二情书,,--,--,2016,数据纠错,
18,106,奇异博士,,--,--,2016,数据纠错,
19,125,铁道飞虎,,--,--,2016,数据纠错,
20,131,寒战2,,--,--,2016,数据纠错,
2017年
1,1,战狼2,,--,--,2017,数据纠错,
2,11,速度与激情8,,--,--,2017,数据纠错,
3,17,羞羞的铁拳,,--,--,2017,数据纠错,
4,21,前任3：再见前任,,--,--,2017,数据纠错,
5,23,功夫瑜伽,,--,--,2017,数据纠错,
6,28,西游伏妖篇,,--,--,2017,数据纠错,
7,30,变形金刚5：最后的骑士,,--,--,2017,数据纠错,
8,37,芳华,,--,--,2017,数据纠错,
9,44,摔跤吧！爸爸,,--,--,2017,数据纠错,
10,51,寻梦环游记,,--,--,2017,数据纠错,
11,54,加勒比海盗5：死无对证,,--,--,2017,数据纠错,
12,59,金刚：骷髅岛,,--,--,2017,数据纠错,
13,62,极限特工：终极回归,,--,--,2017,数据纠错,
14,64,生化危机6：终章,,--,--,2017,数据纠错,
15,69,乘风破浪,,--,--,2017,数据纠错,
16,70,神偷奶爸3,,--,--,2017,数据纠错,
17,87,智取威虎山,,--,--,2017,数据纠错,
18,102,蜘蛛侠：英雄归来,,--,--,2017,数据纠错,
19,104,大闹天竺,,--,--,2017,数据纠错,
20,110,雷神3：诸神黄昏,,--,--,2017,数据纠错,
2018年
1,5,红海行动,,--,--,2018,数据纠错,
2,7,唐人街探案2,,--,--,2018,数据纠错,
3,9,我不是药神,,--,--,2018,数据纠错,
4,12,西虹市首富,,--,--,2018,数据纠错,
5,15,复仇者联盟3：无限战争,,--,--,2018,数据纠错,
6,16,捉妖记2,,--,--,2018,数据纠错,
7,19,海王,,--,--,2018,数据纠错,
8,22,毒液：致命守护者,,--,--,2018,数据纠错,
9,25,侏罗纪世界2,,--,--,2018,数据纠错,
10,40,头号玩家,,--,--,2018,数据纠错,
11,41,后来的我们,,--,--,2018,数据纠错,
12,42,一出好戏,,--,--,2018,数据纠错,
13,47,无双,,--,--,2018,数据纠错,
14,50,碟中谍6：全面瓦解,,--,--,2018,数据纠错,
15,68,巨齿鲨,,--,--,2018,数据纠错,
16,74,狂暴巨兽,,--,--,2018,数据纠错,
17,82,超时空同居,,--,--,2018,数据纠错,
18,92,蚁人2：黄蜂女现身,,--,--,2018,数据纠错,
19,99,无名之辈,,--,--,2018,数据纠错,
20,107,无问西东,,--,--,2018,数据纠错,
2019年
1,2,哪吒之魔童降世,,--,--,2019,数据纠错,
2,3,流浪地球,,--,--,2019,数据纠错,
3,4,复仇者联盟4：终局之战,,--,--,2019,数据纠错,
4,8,我和我的祖国,,--,--,2019,数据纠错,
5,10,中国机长,,--,--,2019,数据纠错,
6,18,疯狂的外星人,,--,--,2019,数据纠错,
7,24,飞驰人生,,--,--,2019,数据纠错,
8,27,烈火英雄,,--,--,2019,数据纠错,
9,31,少年的你,,--,--,2019,数据纠错,
10,36,速度与激情：特别行动,,--,--,2019,数据纠错,
11,39,蜘蛛侠：英雄远征,,--,--,2019,数据纠错,
12,45,扫毒2天地对决,,--,--,2019,数据纠错,
13,53,误杀,,--,--,2019,数据纠错,
14,57,叶问4,,--,--,2019,数据纠错,
15,61,大黄蜂,,--,--,2019,数据纠错,
16,65,攀登者,,--,--,2019,数据纠错,
17,71,惊奇队长,,--,--,2019,数据纠错,
18,79,比悲伤更悲伤的故事,,--,--,2019,数据纠错,
19,80,哥斯拉2：怪兽之王,,--,--,2019,数据纠错,
20,84,阿丽塔：战斗天使,,--,--,2019,数据纠错,
2020年
1,695,变身特工,,--,--,2020,数据纠错,
2,932,美丽人生,,--,--,2020,数据纠错,
3,1028,紫罗兰永恒花园 外传：永远与自动手记人偶,,--,--,2020,数据纠错,
4,1045,鲨海逃生,,--,--,2020,数据纠错,
5,1188,熊出没·狂野大陆,,--,--,2020,数据纠错,
6,1639,为家而战,,--,--,2020,数据纠错,
7,1687,灭绝,,--,--,2020,数据纠错,
8,2314,理查德·朱维尔的哀歌,,--,--,2020,数据纠错,
9,2661,致敬英雄,,--,--,2020,数据纠错,
10,2907,士兵顺溜：兵王争锋,,--,--,2020,数据纠错,
11,3114,狐踪谍影,,--,--,2020,数据纠错,
12,3117,守望人,,--,--,2020,数据纠错,
13,3171,野猪,,--,--,2020,数据纠错,
14,3345,那人那事,,--,--,2020,数据纠错,
15,3549,红色圩场,,--,--,2020,数据纠错,
16,3585,蕃薯浇米,,--,--,2020,数据纠错,
17,3593,武圣关公,,--,--,2020,数据纠错,
18,3612,紫罗兰永恒花园外传：永远与自动手记人偶,,--,--,2020,数据纠错,
19,3730,无影之镜,,--,--,2020,数据纠错,
20,3758,中华熊猫,,--,--,2020,数据纠错,
年
1,43,阿凡达,,2762万,38.6万,2010,数据纠错,
2,134,唐山大地震,,1817万,37.28万,2010,数据纠错,
3,138,让子弹飞,,1754万,37.87万,2010,数据纠错,
4,205,非诚勿扰2,,1250万,28.66万,2010,数据纠错,
5,214,盗梦空间,,1345万,27.5万,2010,数据纠错,
6,327,狄仁杰之通天帝国,,885万,22.04万,2010,数据纠错,
7,385,叶问2 宗师传奇,,706万,20.01万,2010,数据纠错,
8,406,敢死队,,867万,18.01万,2010,数据纠错,
9,415,哈利·波特与死亡圣器（上）,,661万,17.73万,2010,数据纠错,
10,456,赵氏孤儿,,571.12万,21.66万,2010,数据纠错,
11,466,钢铁侠2,,548万,16.64万,2010,数据纠错,
12,472,诸神之战,,355万,9.52万,2010,数据纠错,
13,505,波斯王子：时之刃,,504万,14.65万,2010,数据纠错,
14,506,大兵小将,,505万,12.61万,2010,数据纠错,
15,525,大笑江湖,,--,--,2010,数据纠错,
16,546,山楂树之恋,,445万,15.51万,2010,数据纠错,
17,552,锦衣卫(2010),,445万,11.51万,2010,数据纠错,
18,560,精武风云·陈真,,433万,13.35万,2010,数据纠错,
19,570,生化危机4,,343万,13.24万,2010,数据纠错,
20,582,越光宝盒,,416万,13.49万,2010,数据纠错,
年
21,585,全城热恋,,394万,10.41万,2010,数据纠错,
22,588,杜拉拉升职记,,412万,13.37万,2010,数据纠错,
23,592,枪王之王,,411万,11.89万,2010,数据纠错,
24,599,喜羊羊与灰太狼2,,442万,10.97万,2010,数据纠错,
25,623,玩具总动员3,,262万,9.51万,2010,数据纠错,
26,698,孔子,,308万,9.63万,2010,数据纠错,
27,731,危情谍战,,290万,8.81万,2010,数据纠错,
28,733,驯龙高手,,211万,8.85万,2010,数据纠错,
29,734,怪物史瑞克4,,209万,6.79万,2010,数据纠错,
30,739,全城戒备,,289万,8.13万,2010,数据纠错,
31,783,大侦探福尔摩斯,,253万,8.22万,2010,数据纠错,
32,838,西风烈,,217万,10.66万,2010,数据纠错,
33,845,邻家特工,,234万,8.16万,2010,数据纠错,
34,864,剑雨,,203万,7.95万,2010,数据纠错,
35,868,危情时速,,214万,8.82万,2010,数据纠错,
36,908,魔法师的学徒,,203万,7.61万,2010,数据纠错,
37,910,花田囍事2010,,203万,5.61万,2010,数据纠错,
38,921,未来警察,,198万,7.9万,2010,数据纠错,
39,939,唐伯虎点秋香2,,187万,6.98万,2010,数据纠错,
40,964,恋爱通告,,182万,5.63万,2010,数据纠错,
年
41,968,线人(2010),,170万,6.88万,2010,数据纠错,
42,981,阿黛拉的非凡冒险,,177万,5.14万,2010,数据纠错,
43,993,苏乞儿(2010),,153万,5.41万,2010,数据纠错,
44,995,华尔街：金钱永不眠,,157万,6.97万,2010,数据纠错,
45,1024,功夫梦,,157万,6.4万,2010,数据纠错,
46,1040,决战刹马镇,,156万,6.46万,2010,数据纠错,
47,1048,谍海风云,,138万,6.28万,2010,数据纠错,
48,1063,罗宾汉,,138万,5.4万,2010,数据纠错,
49,1141,七十二家租客,,125万,3.08万,2010,数据纠错,
50,1147,美丽密令,,130万,5.54万,2010,数据纠错,
51,1155,魔侠传之唐吉可德,,97万,5万,2010,数据纠错,
52,1159,人在囧途,,139万,6.19万,2010,数据纠错,
53,1211,我的新野蛮女友,,72万,4.3万,2010,数据纠错,
54,1254,午夜心跳,,100.88万,4.39万,2010,数据纠错,
55,1259,东风雨,,91万,4.9万,2010,数据纠错,
56,1264,最后的风之子,,90万,3.84万,2010,数据纠错,
57,1266,嘻游记,,115万,4.64万,2010,数据纠错,
58,1267,猫头鹰王国：守卫者传奇,,79万,3.69万,2010,数据纠错,
59,1291,龙凤店,,96万,4.3万,2010,数据纠错,
60,1293,神火之盗,,96万,4.91万,2010,数据纠错,
年
61,1383,七小罗汉,,81万,2.82万,2010,数据纠错,
62,1395,密室之不可告人,,85万,85万,2010,数据纠错,
63,1420,荒村公寓,,81万,2.8万,2010,数据纠错,
64,1473,深海探奇,,53万,2.29万,2010,数据纠错,
65,1516,长江七号爱地球,,77万,4.59万,2010,数据纠错,
66,1562,特工强档,,66万,3.86万,2010,数据纠错,
67,1564,异度公寓,,76万,3.84万,2010,数据纠错,
68,1571,无人驾驶,,59万,3.19万,2010,数据纠错,
69,1573,火龙对决,,61万,3.68万,2010,数据纠错,
70,1579,绝命岛,,63万,3.76万,2010,数据纠错,
71,1585,完美嫁衣,,61万,3.45万,2010,数据纠错,
72,1611,夺命手机,,59万,3.54万,2010,数据纠错,
73,1615,月满轩尼诗,,55万,3.01万,2010,数据纠错,
74,1660,第一书记,,71万,9690,2010,数据纠错,
75,1701,岁月神偷,,54万,2.38万,2010,数据纠错,
76,1709,80’后,,50万,2.56万,2010,数据纠错,
77,1715,塔拉星球之战,,42万,2.81万,2010,数据纠错,
78,1744,海洋天堂,,48万,2.7万,2010,数据纠错,
79,1751,孤堡惊情,,49万,2.33万,2010,数据纠错,
80,1753,黑猫警长,,64万,2.31万,2010,数据纠错,
年
81,1786,李小龙 我的兄弟,,43万,2.67万,2010,数据纠错,
82,1788,叶问前传,,44万,2.57万,2010,数据纠错,
83,1797,爱出色,,46万,3.47万,2010,数据纠错,
84,1809,我的美女老板,,44万,2.32万,2010,数据纠错,
85,1810,天地逃生,,43万,2.6万,2010,数据纠错,
86,1872,古墓迷途,,41万,2.12万,2010,数据纠错,
87,1897,不要回头,,39万,1.95万,2010,数据纠错,
88,1920,翡翠明珠,,36万,1.29万,2010,数据纠错,
89,1943,鼠来宝：明星俱乐部,,38万,1.94万,2010,数据纠错,
90,1955,新康定情歌,,38万,2.14万,2010,数据纠错,
91,1960,举起手来2,,41万,2.02万,2010,数据纠错,
92,2028,三笑之才子佳人,,34万,2.26万,2010,数据纠错,
93,2032,等着你回来,,33万,1.66万,2010,数据纠错,
94,2056,出水芙蓉,,32万,1.92万,2010,数据纠错,
95,2127,查理曼帝国的密码,,--,--,2010,数据纠错,
96,2129,爱情维修站,,29万,2.36万,2010,数据纠错,
97,2131,特工的特别任务,,--,--,2010,数据纠错,
98,2140,大玩家,,30万,2.11万,2010,数据纠错,
99,2154,K20变相黑侠,,--,--,2010,数据纠错,
100,2170,黑色闪电,,--,--,2010,数据纠错,
年
101,2174,功夫咏春,,26万,2.08万,2010,数据纠错,
102,2190,超蛙战士之初露锋芒,,21万,1.04万,2010,数据纠错,
103,2194,跟我的前妻谈恋爱,,26万,2.08万,2010,数据纠错,
104,2198,火线特攻,,--,--,2010,数据纠错,
105,2216,一路有你,,--,--,2010,数据纠错,
106,2263,爱情36计,,22万,2.15万,2010,数据纠错,
107,2311,虎王归来,,26万,1.2万,2010,数据纠错,
108,2320,决战豪门,,--,--,2010,数据纠错,
109,2345,舞出我人生2,,--,--,2010,数据纠错,
110,2350,庐山恋2010,,19万,1.59万,2010,数据纠错,
111,2360,摇摆de婚约,,19万,1.31万,2010,数据纠错,
112,2375,活该你单身,,19万,1.19万,2010,数据纠错,
113,2391,亚瑟和他的迷你王国2,,--,--,2010,数据纠错,
114,2441,高度怀疑,,--,--,2010,数据纠错,
115,2503,恋人絮语(2010),,--,--,2010,数据纠错,
116,2602,悍将双雄,,--,--,2010,数据纠错,
118,2600,地牢围攻,,--,--,2010,数据纠错,
117,2603,铠甲勇士之帝皇侠,,--,--,2010,数据纠错,
119,2610,前度,,--,--,2010,数据纠错,
120,2743,绑架冰激凌,,--,--,2010,数据纠错,
年
121,2750,终极匹配,,--,--,2010,数据纠错,
122,2778,孤胆拯救,,--,--,2010,数据纠错,
123,2851,芳心终结者,,--,--,2010,数据纠错,
124,2910,志明与春娇,,--,--,2010,数据纠错,
125,2928,矮仔多情,,--,--,2010,数据纠错,
126,2931,香奈儿秘密情史,,--,--,2010,数据纠错,
127,2950,大劫难,,--,--,2010,数据纠错,
128,2989,虹猫蓝兔火凤凰,,--,--,2010,数据纠错,
129,3001,生死逃亡,,--,--,2010,数据纠错,
130,3041,日照重庆,,--,--,2010,数据纠错,
131,3069,异空危情,,--,--,2010,数据纠错,
132,3187,感染列岛,,--,--,2010,数据纠错,
133,3214,精舞门2,,--,--,2010,数据纠错,
134,3252,西游新传,,--,--,2010,数据纠错,
135,3316,北纬31度录像带,,--,--,2010,数据纠错,
136,3314,老虎都要嫁,,--,--,2010,数据纠错,
137,4092,爱丽丝梦游仙境,,500万,12.91万,2010,数据纠错,
138,4108,波西·杰克逊与魔兽之海,,--,--,2010,数据纠错,
139,4106,猫头鹰王国,,--,--,2010,数据纠错,
142,4105,唐吉可德,,--,--,2010,数据纠错,
年
141,4103,华尔街2,,--,--,2010,数据纠错,
140,4104,怪物史莱克4,,--,--,2010,数据纠错,
年
1,66,变形金刚3,,2590万,47.64万,2011,数据纠错,
2,152,功夫熊猫2,,1626万,38.95万,2011,数据纠错,
3,154,金陵十三钗,,1485万,53万,2011,数据纠错,
4,174,龙门飞甲,,1213万,31.11万,2011,数据纠错,
5,209,加勒比海盗4,,1236万,26.69万,2011,数据纠错,
6,242,建党伟业,,1235万,33.16万,2011,数据纠错,
7,243,哈利波特与死亡圣器(下),,1038.61万,26.44万,2011,数据纠错,
8,276,失恋33天,,1120万,29.04万,2011,数据纠错,
9,367,速度与激情5,,791万,21.22万,2011,数据纠错,
10,384,蓝精灵,,669万,17.7万,2011,数据纠错,
11,395,洛杉矶之战,,716万,23.22万,2011,数据纠错,
12,409,新少林寺,,599万,17.68万,2011,数据纠错,
13,419,白蛇传说(2011),,651万,24.33万,2011,数据纠错,
14,444,猩球崛起,,635万,19.51万,2011,数据纠错,
15,445,将爱情进行到底,,561万,20.54万,2011,数据纠错,
16,457,武林外传,,530万,16.2万,2011,数据纠错,
17,469,画壁,,544万,19.99万,2011,数据纠错,
18,482,武侠,,509万,17.98万,2011,数据纠错,
19,501,最强囍事2011,,497万,14.17万,2011,数据纠错,
20,514,关云长,,470万,18.41万,2011,数据纠错,
年
21,528,鸿门宴,,468万,18.24万,2011,数据纠错,
22,555,喜羊羊与灰太狼之兔年顶呱呱,,463万,15.21万,2011,数据纠错,
23,561,倩女幽魂(2011),,414万,18.73万,2011,数据纠错,
24,562,青蜂侠,,338万,11.47万,2011,数据纠错,
25,564,里约大冒险,,356万,12.97万,2011,数据纠错,
26,572,致命伴旅,,408万,14.3万,2011,数据纠错,
27,597,铁甲钢拳,,389万,13.29万,2011,数据纠错,
28,610,纳尼亚传奇3,,313万,11.16万,2011,数据纠错,
29,624,创战纪,,270万,10.29万,2011,数据纠错,
30,633,夺命深渊,,291万,11.99万,2011,数据纠错,
31,636,丁丁历险记,,314万,10.94万,2011,数据纠错,
32,642,关键第四号,,349万,14.98万,2011,数据纠错,
33,649,亲密敌人,,317万,57.57万,2011,数据纠错,
34,687,财神客栈,,341万,12.77万,2011,数据纠错,
35,711,雷神,,256.26万,10.2万,2011,数据纠错,
36,715,单身男女,,290万,12.9万,2011,数据纠错,
37,723,美国队长,,254.5万,11.9万,2011,数据纠错,
38,742,孤岛惊魂,,289.53万,11.15万,2011,数据纠错,
39,775,惊天战神,,218.31万,8.84万,2011,数据纠错,
40,777,杨善洲,,--,--,2011,数据纠错,
年
41,780,东成西就2011,,253.76万,9.37万,2011,数据纠错,
42,789,赛车总动员2,,207.71万,9.46万,2011,数据纠错,
43,793,战国,,223万,12万,2011,数据纠错,
44,813,绿灯侠,,392.65万,11.52万,2011,数据纠错,
45,824,观音山,,212万,12万,2011,数据纠错,
46,829,源代码,,230万,10.44万,2011,数据纠错,
47,851,狂暴飞车,,169.64万,9.81万,2011,数据纠错,
48,853,我知女人心,,194.58万,7.5万,2011,数据纠错,
49,861,全球热恋,,200.84万,10.8万,2011,数据纠错,
50,880,飞天,,--,--,2011,数据纠错,
51,905,辛亥革命,,--,--,2011,数据纠错,
52,925,最爱,,191万,11.4万,2011,数据纠错,
53,938,天际浩劫,,184.15万,8.59万,2011,数据纠错,
54,988,永无止境(2011),,165.68万,9.26万,2011,数据纠错,
55,1004,神奇侠侣,,157万,6.1万,2011,数据纠错,
56,1027,大武生,,148万,9.01万,2011,数据纠错,
57,1030,美少女特攻队,,140.13万,7.57万,2011,数据纠错,
58,1038,熊猫总动员,,120万,4.1万,2011,数据纠错,
59,1083,赛尔号之寻找凤凰神兽,,161.13万,7.1万,2011,数据纠错,
60,1086,倾城之泪,,130.57万,7.87万,2011,数据纠错,
年
61,1123,杨门女将之军令如山,,129.36万,6.76万,2011,数据纠错,
62,1143,女巫季节,,127.28万,6.53万,2011,数据纠错,
63,1151,驱魔者,,103.5万,5.17万,2011,数据纠错,
64,1205,雪花秘扇,,101.85万,5.07万,2011,数据纠错,
65,1208,幸福额度,,107万,7.7万,2011,数据纠错,
66,1215,洛克王国！圣龙骑士,,124万,5.24万,2011,数据纠错,
67,1242,寻龙夺宝,,106万,6.8万,2011,数据纠错,
68,1243,赤焰战场,,--,--,2011,数据纠错,
69,1255,宇宙英雄之超银河传说,,--,--,2011,数据纠错,
70,1256,假装情侣,,100.2万,5.56万,2011,数据纠错,
71,1260,名侦探柯南2011：沉默的15分钟,,--,--,2011,数据纠错,
72,1262,我爱HK  开心万岁,,85万,2.9万,2011,数据纠错,
73,1286,战略特勤组,,--,--,2011,数据纠错,
74,1332,五月天追梦3DNA,,67.2万,4.5万,2011,数据纠错,
75,1340,海洋,,--,--,2011,数据纠错,
76,1428,硬汉2奉陪到底,,72万,6.22万,2011,数据纠错,
77,1433,危情三日,,--,--,2011,数据纠错,
78,1437,刀见笑,,70万,6.13万,2011,数据纠错,
79,1444,整编特工,,--,--,2011,数据纠错,
80,1451,B+侦探,,72.81万,4.44万,2011,数据纠错,
年
81,1474,无价之宝,,75.63万,4.9万,2011,数据纠错,
82,1486,深海之战Sector 7,,--,--,2011,数据纠错,
83,1488,巴黎宝贝,,73.67万,5.1万,2011,数据纠错,
84,1492,终极快递,,--,--,2011,数据纠错,
85,1495,开心魔法,,69.02万,4.41万,2011,数据纠错,
86,1522,不再让你孤单,,64.26万,5.23万,2011,数据纠错,
87,1588,魔法奇幻秀,,--,--,2011,数据纠错,
88,1590,郭明义,,--,--,2011,数据纠错,
89,1596,摩尔庄园冰世纪,,--,--,2011,数据纠错,
90,1608,守望者：罪恶迷途,,--,--,2011,数据纠错,
91,1667,夺命心跳,,--,--,2011,数据纠错,
92,1670,兔侠传奇,,--,--,2011,数据纠错,
93,1671,星空,,--,--,2011,数据纠错,
94,1693,密室之不可靠岸,,--,--,2011,数据纠错,
95,1705,激战运钞车,,--,--,2011,数据纠错,
96,1737,丛林有情狼,,--,--,2011,数据纠错,
