2010年
16,360,异星战场：约翰・卡特传奇,,921万,24.95万,2012,数据纠错,
17,369,寒战,,801万,35.87万,2012,数据纠错,
18,387,听风者,,655万,24.22万,2012,数据纠错,
19,399,普罗米修斯,,557万,22.85万,2012,数据纠错,
20,417,谍影重重4,,653万,28.04万,2012,数据纠错,
2013年
1,48,西游降魔篇,,3103.79万,76.72万,2013,数据纠错,
2,101,钢铁侠3,,1874.24万,54.13万,2013,数据纠错,
3,117,致我们终将逝去的青春,,2233.56万,62.03万,2013,数据纠错,
4,118,私人订制,,2021.61万,62.5万,2013,数据纠错,
5,126,环太平洋,,1739.25万,45.47万,2013,数据纠错,
6,157,狄仁杰之神都龙王,,1503.79万,50.94万,2013,数据纠错,
7,178,中国合伙人,,1670.38万,58.55万,2013,数据纠错,
8,179,警察故事2013,,1352.9万,50.54万,2013,数据纠错,
9,188,北京遇上西雅图,,1628.16万,49.62万,2013,数据纠错,
10,197,小时代,,1522.24万,45.15万,2013,数据纠错,
11,226,地心引力,,1053.92万,42.95万,2013,数据纠错,
12,233,速度与激情6,,1292万,31.36万,2013,数据纠错,
13,252,疯狂原始人,,1087.15万,35.55万,2013,数据纠错,
14,253,超人：钢铁之躯,,967.19万,32.75万,2013,数据纠错,
15,263,007：大破天幕杀机,,1080.46万,36.77万,2013,数据纠错,
16,278,星际迷航：暗黑无界,,869.27万,35.07万,2013,数据纠错,
17,284,侏罗纪公园(3D),,902.49万,33.77万,2013,数据纠错,
18,285,雷神2：黑暗世界,,883.52万,37.05万,2013,数据纠错,
19,291,特种部队：全面反击,,847.35万,32.11万,2013,数据纠错,
20,303,霍比特人：意外之旅,,713.02万,25.03万,2013,数据纠错,
2014年
1,20,变形金刚4：绝迹重生,,4742.92万,93.03万,2014,数据纠错,
2,58,心花路放,,3398万,92.3万,2014,数据纠错,
3,67,西游记之大闹天宫,,2491.9万,59.92万,2014,数据纠错,
4,85,智取威虎山3D,,2149万,78万,2014,数据纠错,
5,105,星际穿越,,2070万,60.41万,2014,数据纠错,
6,113,X战警：逆转未来,,1936.09万,63.21万,2014,数据纠错,
7,115,美国队长2,,1840万,58.15万,2014,数据纠错,
8,119,猩球崛起2：黎明之战,,1931.86万,65.6万,2014,数据纠错,
9,123,爸爸去哪儿,,2187万,50.8万,2014,数据纠错,
10,136,分手大师,,2001.33万,56.24万,2014,数据纠错,
11,145,后会无期,,1966.75万,56.29万,2014,数据纠错,
12,161,银河护卫队,,1578.19万,63.78万,2014,数据纠错,
13,163,美女与野兽,,--,5.65万,2014,数据纠错,
14,164,超凡蜘蛛侠2,,1524.71万,62.79万,2014,数据纠错,
15,165,匆匆那年,,1694万,69万,2014,数据纠错,
16,185,澳门风云,,1623万,49.92万,2014,数据纠错,
17,186,小时代3：刺金时代,,1650.16万,47.31万,2014,数据纠错,
18,190,一步之遥,,1213万,49万,2014,数据纠错,
19,204,哥斯拉,,1267.01万,46.95万,2014,数据纠错,
20,213,霍比特人：史矛革之战,,1135万,40.71万,2014,数据纠错,
2015年
1,13,速度与激情7,,--,--,2015,数据纠错,
2,14,捉妖记,,--,--,2015,数据纠错,
3,26,寻龙诀,,--,--,2015,数据纠错,
4,29,港囧,,--,--,2015,数据纠错,
5,34,复仇者联盟2：奥创纪元,,--,--,2015,数据纠错,
6,35,夏洛特烦恼,,--,--,2015,数据纠错,
7,38,侏罗纪世界,,--,--,2015,数据纠错,
8,60,煎饼侠,,--,--,2015,数据纠错,
9,76,澳门风云2,,--,--,2015,数据纠错,
10,77,西游记之大圣归来,,--,--,2015,数据纠错,
11,81,老炮儿,,--,--,2015,数据纠错,
12,88,碟中谍5：神秘国度,,--,--,2015,数据纠错,
13,95,唐人街探案,,--,--,2015,数据纠错,
14,103,霍比特人3：去而复归,,1914万,64.5万,2015,数据纠错,
15,108,天将雄师,,--,--,2015,数据纠错,
16,114,终结者：创世纪,,--,--,2015,数据纠错,
17,122,狼图腾,,--,--,2015,数据纠错,
18,130,鬼吹灯之九层妖塔,,--,--,2015,数据纠错,
19,135,蚁人,,--,--,2015,数据纠错,
20,141,恶棍天使,,--,--,2015,数据纠错,
2016年
1,6,美人鱼,,--,--,2016,数据纠错,
2,32,疯狂动物城,,--,--,2016,数据纠错,
3,33,魔兽,,--,--,2016,数据纠错,
4,49,美国队长3：英雄内战,,--,--,2016,数据纠错,
5,52,西游记之孙悟空三打白骨精,,--,--,2016,数据纠错,
6,55,长城,,--,--,2016,数据纠错,
7,56,湄公河行动,,--,--,2016,数据纠错,
8,63,澳门风云3,,--,--,2016,数据纠错,
9,72,盗墓笔记,,--,--,2016,数据纠错,
10,73,功夫熊猫3,,--,--,2016,数据纠错,
11,75,奇幻森林,,--,--,2016,数据纠错,
12,83,绝地逃亡,,--,--,2016,数据纠错,
13,91,星球大战：原力觉醒,,--,--,2016,数据纠错,
14,94,从你的全世界路过,,--,--,2016,数据纠错,
15,96,叶问3,,--,--,2016,数据纠错,
16,97,X战警：天启,,--,--,2016,数据纠错,
17,100,北京遇上西雅图之不二情书,,--,--,2016,数据纠错,
18,106,奇异博士,,--,--,2016,数据纠错,
19,125,铁道飞虎,,--,--,2016,数据纠错,
20,131,寒战2,,--,--,2016,数据纠错,
2017年
1,1,战狼2,,--,--,2017,数据纠错,
2,11,速度与激情8,,--,--,2017,数据纠错,
3,17,羞羞的铁拳,,--,--,2017,数据纠错,
4,21,前任3：再见前任,,--,--,2017,数据纠错,
5,23,功夫瑜伽,,--,--,2017,数据纠错,
6,28,西游伏妖篇,,--,--,2017,数据纠错,
7,30,变形金刚5：最后的骑士,,--,--,2017,数据纠错,
8,37,芳华,,--,--,2017,数据纠错,
9,44,摔跤吧！爸爸,,--,--,2017,数据纠错,
10,51,寻梦环游记,,--,--,2017,数据纠错,
11,54,加勒比海盗5：死无对证,,--,--,2017,数据纠错,
12,59,金刚：骷髅岛,,--,--,2017,数据纠错,
13,62,极限特工：终极回归,,--,--,2017,数据纠错,
14,64,生化危机6：终章,,--,--,2017,数据纠错,
15,69,乘风破浪,,--,--,2017,数据纠错,
16,70,神偷奶爸3,,--,--,2017,数据纠错,
17,87,智取威虎山,,--,--,2017,数据纠错,
18,102,蜘蛛侠：英雄归来,,--,--,2017,数据纠错,
19,104,大闹天竺,,--,--,2017,数据纠错,
20,110,雷神3：诸神黄昏,,--,--,2017,数据纠错,
2018年
1,5,红海行动,,--,--,2018,数据纠错,
2,7,唐人街探案2,,--,--,2018,数据纠错,
3,9,我不是药神,,--,--,2018,数据纠错,
4,12,西虹市首富,,--,--,2018,数据纠错,
5,15,复仇者联盟3：无限战争,,--,--,2018,数据纠错,
6,16,捉妖记2,,--,--,2018,数据纠错,
7,19,海王,,--,--,2018,数据纠错,
8,22,毒液：致命守护者,,--,--,2018,数据纠错,
9,25,侏罗纪世界2,,--,--,2018,数据纠错,
10,40,头号玩家,,--,--,2018,数据纠错,
11,41,后来的我们,,--,--,2018,数据纠错,
12,42,一出好戏,,--,--,2018,数据纠错,
13,47,无双,,--,--,2018,数据纠错,
14,50,碟中谍6：全面瓦解,,--,--,2018,数据纠错,
15,68,巨齿鲨,,--,--,2018,数据纠错,
16,74,狂暴巨兽,,--,--,2018,数据纠错,
17,82,超时空同居,,--,--,2018,数据纠错,
18,92,蚁人2：黄蜂女现身,,--,--,2018,数据纠错,
19,99,无名之辈,,--,--,2018,数据纠错,
20,107,无问西东,,--,--,2018,数据纠错,
2019年
1,2,哪吒之魔童降世,,--,--,2019,数据纠错,
2,3,流浪地球,,--,--,2019,数据纠错,
3,4,复仇者联盟4：终局之战,,--,--,2019,数据纠错,
4,8,我和我的祖国,,--,--,2019,数据纠错,
5,10,中国机长,,--,--,2019,数据纠错,
6,18,疯狂的外星人,,--,--,2019,数据纠错,
7,24,飞驰人生,,--,--,2019,数据纠错,
8,27,烈火英雄,,--,--,2019,数据纠错,
9,31,少年的你,,--,--,2019,数据纠错,
10,36,速度与激情：特别行动,,--,--,2019,数据纠错,
11,39,蜘蛛侠：英雄远征,,--,--,2019,数据纠错,
12,45,扫毒2天地对决,,--,--,2019,数据纠错,
13,53,误杀,,--,--,2019,数据纠错,
14,57,叶问4,,--,--,2019,数据纠错,
15,61,大黄蜂,,--,--,2019,数据纠错,
16,65,攀登者,,--,--,2019,数据纠错,
17,71,惊奇队长,,--,--,2019,数据纠错,
18,79,比悲伤更悲伤的故事,,--,--,2019,数据纠错,
19,80,哥斯拉2：怪兽之王,,--,--,2019,数据纠错,
20,84,阿丽塔：战斗天使,,--,--,2019,数据纠错,
2020年
1,695,变身特工,,--,--,2020,数据纠错,
2,932,美丽人生,,--,--,2020,数据纠错,
3,1028,紫罗兰永恒花园 外传：永远与自动手记人偶,,--,--,2020,数据纠错,
4,1045,鲨海逃生,,--,--,2020,数据纠错,
5,1188,熊出没·狂野大陆,,--,--,2020,数据纠错,
6,1639,为家而战,,--,--,2020,数据纠错,
7,1687,灭绝,,--,--,2020,数据纠错,
8,2314,理查德·朱维尔的哀歌,,--,--,2020,数据纠错,
9,2661,致敬英雄,,--,--,2020,数据纠错,
10,2907,士兵顺溜：兵王争锋,,--,--,2020,数据纠错,
11,3114,狐踪谍影,,--,--,2020,数据纠错,
12,3117,守望人,,--,--,2020,数据纠错,
13,3171,野猪,,--,--,2020,数据纠错,
14,3345,那人那事,,--,--,2020,数据纠错,
15,3549,红色圩场,,--,--,2020,数据纠错,
16,3585,蕃薯浇米,,--,--,2020,数据纠错,
17,3593,武圣关公,,--,--,2020,数据纠错,
18,3612,紫罗兰永恒花园外传：永远与自动手记人偶,,--,--,2020,数据纠错,
19,3730,无影之镜,,--,--,2020,数据纠错,
20,3758,中华熊猫,,--,--,2020,数据纠错,
